,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
21818,2.74,5.58,0.0,0.0,44.08,100.0,24300,Weekday,Thursday,Light_Load
21819,2.7,5.65,0.0,0.0,43.12,100.0,25200,Weekday,Thursday,Light_Load
21820,2.63,5.11,0.0,0.0,45.76,100.0,26100,Weekday,Thursday,Light_Load
21821,3.49,4.75,0.0,0.0,59.21,100.0,27000,Weekday,Thursday,Light_Load
21822,4.1,4.75,0.0,0.0,65.34,100.0,27900,Weekday,Thursday,Light_Load
21823,5.18,7.2,0.0,0.0,58.4,100.0,28800,Weekday,Thursday,Light_Load
21824,69.08,53.21,0.0,0.03,79.22,100.0,29700,Weekday,Thursday,Light_Load
21825,78.05,65.3,0.0,0.04,76.7,100.0,30600,Weekday,Thursday,Light_Load
21826,89.89,69.66,0.0,0.04,79.04,100.0,31500,Weekday,Thursday,Light_Load
21827,111.89,55.37,0.0,0.05,89.63,100.0,32400,Weekday,Thursday,Light_Load
21828,80.03,40.1,0.0,0.04,89.4,100.0,33300,Weekday,Thursday,Medium_Load
21829,98.53,46.19,0.0,0.05,90.54,100.0,34200,Weekday,Thursday,Medium_Load
21830,116.6,56.52,0.0,0.05,89.99,100.0,35100,Weekday,Thursday,Medium_Load
21831,80.21,37.01,0.0,0.04,90.8,100.0,36000,Weekday,Thursday,Medium_Load
21832,103.03,49.97,0.0,0.05,89.98,100.0,36900,Weekday,Thursday,Maximum_Load
21833,105.62,50.33,0.0,0.05,90.27,100.0,37800,Weekday,Thursday,Maximum_Load
21834,70.27,30.89,0.0,0.03,91.55,100.0,38700,Weekday,Thursday,Maximum_Load
21835,40.0,14.83,0.0,0.02,93.76,100.0,39600,Weekday,Thursday,Maximum_Load
21836,58.03,39.28,0.0,0.03,82.81,100.0,40500,Weekday,Thursday,Maximum_Load
21837,53.75,41.87,0.0,0.02,78.89,100.0,41400,Weekday,Thursday,Maximum_Load
21838,47.16,36.68,0.0,0.02,78.94,100.0,42300,Weekday,Thursday,Maximum_Load
21839,36.97,25.27,0.0,0.02,82.56,100.0,43200,Weekday,Thursday,Maximum_Load
21840,4.93,0.0,13.57,0.0,100.0,34.15,44100,Weekday,Thursday,Medium_Load
21841,4.64,0.0,14.15,0.0,100.0,31.16,45000,Weekday,Thursday,Medium_Load
21842,4.64,0.0,13.86,0.0,100.0,31.75,45900,Weekday,Thursday,Medium_Load
21843,4.61,0.0,13.9,0.0,100.0,31.48,46800,Weekday,Thursday,Medium_Load
21844,32.51,11.56,4.21,0.01,94.22,99.17,47700,Weekday,Thursday,Maximum_Load
21845,108.68,60.48,0.0,0.05,87.38,100.0,48600,Weekday,Thursday,Maximum_Load
21846,100.51,46.98,0.0,0.05,90.59,100.0,49500,Weekday,Thursday,Maximum_Load
21847,57.89,27.61,0.0,0.03,90.26,100.0,50400,Weekday,Thursday,Maximum_Load
21848,51.44,25.09,0.0,0.02,89.88,100.0,51300,Weekday,Thursday,Maximum_Load
21849,46.33,23.72,0.0,0.02,89.01,100.0,52200,Weekday,Thursday,Maximum_Load
21850,43.85,20.88,0.0,0.02,90.29,100.0,53100,Weekday,Thursday,Maximum_Load
21851,44.14,19.98,0.0,0.02,91.1,100.0,54000,Weekday,Thursday,Maximum_Load
21852,65.41,37.33,0.0,0.03,86.85,100.0,54900,Weekday,Thursday,Maximum_Load
21853,45.18,21.17,0.0,0.02,90.55,100.0,55800,Weekday,Thursday,Maximum_Load
21854,55.84,30.78,0.0,0.03,87.58,100.0,56700,Weekday,Thursday,Maximum_Load
21855,44.32,21.6,0.0,0.02,89.89,100.0,57600,Weekday,Thursday,Maximum_Load
21856,41.4,20.48,0.0,0.02,89.63,100.0,58500,Weekday,Thursday,Maximum_Load
21857,45.47,22.28,0.0,0.02,89.8,100.0,59400,Weekday,Thursday,Maximum_Load
21858,53.14,29.23,0.0,0.02,87.62,100.0,60300,Weekday,Thursday,Maximum_Load
21859,43.31,23.0,0.0,0.02,88.32,100.0,61200,Weekday,Thursday,Maximum_Load
21860,55.22,41.72,0.0,0.03,79.79,100.0,62100,Weekday,Thursday,Medium_Load
21861,57.42,37.66,0.14,0.03,83.62,100.0,63000,Weekday,Thursday,Medium_Load
21862,27.79,0.32,3.1,0.01,99.99,99.38,63900,Weekday,Thursday,Medium_Load
21863,28.08,0.14,3.1,0.01,100.0,99.4,64800,Weekday,Thursday,Medium_Load
21864,33.16,16.49,0.58,0.02,89.54,99.98,65700,Weekday,Thursday,Medium_Load
21865,48.89,40.28,0.0,0.02,77.18,100.0,66600,Weekday,Thursday,Medium_Load
21866,50.8,33.77,0.0,0.02,83.28,100.0,67500,Weekday,Thursday,Medium_Load
21867,58.68,33.95,0.0,0.03,86.56,100.0,68400,Weekday,Thursday,Medium_Load
21868,43.56,22.0,0.0,0.02,89.26,100.0,69300,Weekday,Thursday,Medium_Load
21869,60.37,38.59,0.0,0.03,84.26,100.0,70200,Weekday,Thursday,Medium_Load
21870,39.56,20.74,0.0,0.02,88.57,100.0,71100,Weekday,Thursday,Medium_Load
21871,47.45,25.49,0.0,0.02,88.09,100.0,72000,Weekday,Thursday,Medium_Load
21872,54.61,32.26,0.0,0.03,86.1,100.0,72900,Weekday,Thursday,Medium_Load
21873,48.67,29.84,0.0,0.02,85.25,100.0,73800,Weekday,Thursday,Medium_Load
21874,37.55,16.2,0.07,0.02,91.82,100.0,74700,Weekday,Thursday,Medium_Load
21875,13.36,0.43,11.52,0.01,99.95,75.73,75600,Weekday,Thursday,Medium_Load
21876,5.15,0.0,14.98,0.0,100.0,32.51,76500,Weekday,Thursday,Medium_Load
21877,3.85,0.0,13.9,0.0,100.0,26.69,77400,Weekday,Thursday,Medium_Load
21878,3.64,0.0,13.86,0.0,100.0,25.4,78300,Weekday,Thursday,Medium_Load
21879,3.6,0.0,13.03,0.0,100.0,26.63,79200,Weekday,Thursday,Medium_Load
21880,3.6,1.19,2.92,0.0,94.95,77.66,80100,Weekday,Thursday,Medium_Load
21881,3.49,5.44,0.0,0.0,54.0,100.0,81000,Weekday,Thursday,Medium_Load
21882,3.49,5.15,0.0,0.0,56.1,100.0,81900,Weekday,Thursday,Medium_Load
21883,3.31,5.72,0.0,0.0,50.09,100.0,82800,Weekday,Thursday,Medium_Load
21884,3.13,5.44,0.0,0.0,49.87,100.0,83700,Weekday,Thursday,Light_Load
21885,2.74,4.97,0.0,0.0,48.28,100.0,84600,Weekday,Thursday,Light_Load
21886,2.74,5.22,0.0,0.0,46.48,100.0,85500,Weekday,Thursday,Light_Load
21887,2.77,5.26,0.0,0.0,46.6,100.0,0,Weekday,Thursday,Light_Load
21888,2.77,5.33,0.0,0.0,46.11,100.0,900,Weekday,Friday,Light_Load
21889,2.84,5.58,0.0,0.0,45.36,100.0,1800,Weekday,Friday,Light_Load
21890,2.81,5.51,0.0,0.0,45.43,100.0,2700,Weekday,Friday,Light_Load
21891,2.77,5.54,0.0,0.0,44.72,100.0,3600,Weekday,Friday,Light_Load
21892,2.81,5.62,0.0,0.0,44.72,100.0,4500,Weekday,Friday,Light_Load
21893,2.77,5.47,0.0,0.0,45.18,100.0,5400,Weekday,Friday,Light_Load
21894,2.77,5.11,0.0,0.0,47.66,100.0,6300,Weekday,Friday,Light_Load
21895,2.74,5.11,0.0,0.0,47.26,100.0,7200,Weekday,Friday,Light_Load
21896,2.77,5.33,0.0,0.0,46.11,100.0,8100,Weekday,Friday,Light_Load
21897,2.74,5.26,0.0,0.0,46.2,100.0,9000,Weekday,Friday,Light_Load
21898,2.77,5.26,0.0,0.0,46.6,100.0,9900,Weekday,Friday,Light_Load
21899,3.28,5.22,0.0,0.0,53.2,100.0,10800,Weekday,Friday,Light_Load
21900,3.06,5.29,0.0,0.0,50.07,100.0,11700,Weekday,Friday,Light_Load
21901,2.77,5.54,0.0,0.0,44.72,100.0,12600,Weekday,Friday,Light_Load
21902,2.77,5.58,0.0,0.0,44.46,100.0,13500,Weekday,Friday,Light_Load
21903,2.77,5.65,0.0,0.0,44.02,100.0,14400,Weekday,Friday,Light_Load
21904,2.99,6.08,0.0,0.0,44.13,100.0,15300,Weekday,Friday,Light_Load
21905,3.46,6.16,0.0,0.0,48.97,100.0,16200,Weekday,Friday,Light_Load
21906,3.24,5.98,0.0,0.0,47.64,100.0,17100,Weekday,Friday,Light_Load
21907,2.77,5.94,0.0,0.0,42.26,100.0,18000,Weekday,Friday,Light_Load
21908,2.81,6.08,0.0,0.0,41.95,100.0,18900,Weekday,Friday,Light_Load
21909,2.81,6.19,0.0,0.0,41.34,100.0,19800,Weekday,Friday,Light_Load
21910,2.77,6.01,0.0,0.0,41.86,100.0,20700,Weekday,Friday,Light_Load
21911,2.74,6.01,0.0,0.0,41.48,100.0,21600,Weekday,Friday,Light_Load
21912,2.81,5.98,0.0,0.0,42.53,100.0,22500,Weekday,Friday,Light_Load
21913,2.77,5.76,0.0,0.0,43.34,100.0,23400,Weekday,Friday,Light_Load
21914,2.77,5.87,0.0,0.0,42.68,100.0,24300,Weekday,Friday,Light_Load
21915,2.7,5.62,0.0,0.0,43.3,100.0,25200,Weekday,Friday,Light_Load
21916,3.28,5.29,0.0,0.0,52.7,100.0,26100,Weekday,Friday,Light_Load
21917,2.99,5.65,0.0,0.0,46.77,100.0,27000,Weekday,Friday,Light_Load
21918,3.1,5.58,0.0,0.0,48.56,100.0,27900,Weekday,Friday,Light_Load
21919,3.17,5.44,0.0,0.0,50.35,100.0,28800,Weekday,Friday,Light_Load
21920,33.84,36.72,0.0,0.02,67.77,100.0,29700,Weekday,Friday,Light_Load
21921,40.72,45.22,0.0,0.02,66.92,100.0,30600,Weekday,Friday,Light_Load
21922,64.94,63.22,0.0,0.03,71.65,100.0,31500,Weekday,Friday,Light_Load
21923,50.22,30.6,0.0,0.02,85.4,100.0,32400,Weekday,Friday,Light_Load
21924,45.86,24.23,0.0,0.02,88.42,100.0,33300,Weekday,Friday,Medium_Load
21925,40.5,19.3,0.0,0.02,90.27,100.0,34200,Weekday,Friday,Medium_Load
21926,45.65,25.06,0.0,0.02,87.66,100.0,35100,Weekday,Friday,Medium_Load
21927,42.12,21.31,0.0,0.02,89.23,100.0,36000,Weekday,Friday,Medium_Load
21928,46.08,24.16,0.0,0.02,88.57,100.0,36900,Weekday,Friday,Maximum_Load
21929,42.01,19.12,0.0,0.02,91.02,100.0,37800,Weekday,Friday,Maximum_Load
21930,44.53,24.8,0.0,0.02,87.36,100.0,38700,Weekday,Friday,Maximum_Load
21931,43.49,22.14,0.0,0.02,89.12,100.0,39600,Weekday,Friday,Maximum_Load
21932,41.4,31.25,0.0,0.02,79.81,100.0,40500,Weekday,Friday,Maximum_Load
21933,63.0,48.2,0.0,0.03,79.42,100.0,41400,Weekday,Friday,Maximum_Load
21934,45.07,33.8,0.0,0.02,80.0,100.0,42300,Weekday,Friday,Maximum_Load
21935,36.25,22.97,0.0,0.02,84.47,100.0,43200,Weekday,Friday,Maximum_Load
21936,4.07,0.0,8.71,0.0,100.0,42.33,44100,Weekday,Friday,Medium_Load
21937,4.86,0.0,16.81,0.0,100.0,27.77,45000,Weekday,Friday,Medium_Load
21938,5.26,0.0,18.65,0.0,100.0,27.14,45900,Weekday,Friday,Medium_Load
21939,5.11,0.0,18.65,0.0,100.0,26.43,46800,Weekday,Friday,Medium_Load
21940,28.12,13.25,5.94,0.01,90.46,97.84,47700,Weekday,Friday,Maximum_Load
21941,81.14,46.33,0.0,0.04,86.84,100.0,48600,Weekday,Friday,Maximum_Load
21942,86.62,47.81,0.0,0.04,87.55,100.0,49500,Weekday,Friday,Maximum_Load
21943,91.19,50.94,0.0,0.04,87.3,100.0,50400,Weekday,Friday,Maximum_Load
21944,77.65,47.7,0.0,0.04,85.21,100.0,51300,Weekday,Friday,Maximum_Load
21945,65.45,39.67,0.0,0.03,85.52,100.0,52200,Weekday,Friday,Maximum_Load
21946,91.37,53.21,0.0,0.04,86.41,100.0,53100,Weekday,Friday,Maximum_Load
21947,82.01,48.31,0.0,0.04,86.16,100.0,54000,Weekday,Friday,Maximum_Load
21948,75.6,45.54,0.0,0.03,85.66,100.0,54900,Weekday,Friday,Maximum_Load
21949,71.46,42.26,0.0,0.03,86.07,100.0,55800,Weekday,Friday,Maximum_Load
21950,58.61,37.94,0.0,0.03,83.95,100.0,56700,Weekday,Friday,Maximum_Load
21951,59.08,31.0,0.0,0.03,88.55,100.0,57600,Weekday,Friday,Maximum_Load
21952,89.06,45.22,0.0,0.04,89.16,100.0,58500,Weekday,Friday,Maximum_Load
21953,85.14,48.38,0.0,0.04,86.94,100.0,59400,Weekday,Friday,Maximum_Load
21954,109.73,63.32,0.0,0.05,86.61,100.0,60300,Weekday,Friday,Maximum_Load
21955,118.76,65.56,0.0,0.05,87.55,100.0,61200,Weekday,Friday,Maximum_Load
21956,64.3,35.96,0.0,0.03,87.28,100.0,62100,Weekday,Friday,Medium_Load
21957,40.28,15.26,0.11,0.02,93.51,100.0,63000,Weekday,Friday,Medium_Load
21958,30.06,3.13,0.61,0.01,99.46,99.98,63900,Weekday,Friday,Medium_Load
21959,30.6,3.42,0.5,0.01,99.38,99.99,64800,Weekday,Friday,Medium_Load
21960,43.52,27.43,0.07,0.02,84.6,100.0,65700,Weekday,Friday,Medium_Load
21961,51.41,43.06,0.0,0.02,76.66,100.0,66600,Weekday,Friday,Medium_Load
21962,49.03,32.83,0.0,0.02,83.09,100.0,67500,Weekday,Friday,Medium_Load
21963,51.95,29.05,0.0,0.02,87.28,100.0,68400,Weekday,Friday,Medium_Load
21964,67.61,39.82,0.0,0.03,86.17,100.0,69300,Weekday,Friday,Medium_Load
21965,60.62,38.99,0.0,0.03,84.11,100.0,70200,Weekday,Friday,Medium_Load
21966,42.95,18.9,0.0,0.02,91.53,100.0,71100,Weekday,Friday,Medium_Load
21967,41.94,19.26,0.0,0.02,90.88,100.0,72000,Weekday,Friday,Medium_Load
21968,45.86,24.19,0.0,0.02,88.45,100.0,72900,Weekday,Friday,Medium_Load
21969,48.31,31.03,0.0,0.02,84.14,100.0,73800,Weekday,Friday,Medium_Load
21970,92.59,58.64,0.0,0.04,84.48,100.0,74700,Weekday,Friday,Medium_Load
21971,51.26,26.93,0.0,0.02,88.53,100.0,75600,Weekday,Friday,Medium_Load
21972,11.09,1.01,13.82,0.01,99.59,62.59,76500,Weekday,Friday,Medium_Load
21973,4.46,0.0,17.68,0.0,100.0,24.46,77400,Weekday,Friday,Medium_Load
21974,3.74,0.0,15.41,0.0,100.0,23.59,78300,Weekday,Friday,Medium_Load
21975,3.6,0.0,12.71,0.0,100.0,27.25,79200,Weekday,Friday,Medium_Load
21976,3.49,0.83,3.17,0.0,97.29,74.02,80100,Weekday,Friday,Medium_Load
21977,3.35,4.39,0.0,0.0,60.66,100.0,81000,Weekday,Friday,Medium_Load
21978,3.28,4.21,0.0,0.0,61.46,100.0,81900,Weekday,Friday,Medium_Load
21979,2.63,4.43,0.0,0.0,51.05,100.0,82800,Weekday,Friday,Medium_Load
21980,2.63,4.25,0.0,0.0,52.62,100.0,83700,Weekday,Friday,Light_Load
21981,2.56,3.96,0.0,0.0,54.29,100.0,84600,Weekday,Friday,Light_Load
21982,2.63,3.85,0.0,0.0,56.41,100.0,85500,Weekday,Friday,Light_Load
21983,3.13,4.61,0.0,0.0,56.17,100.0,0,Weekday,Friday,Light_Load
21984,2.92,4.25,0.0,0.0,56.63,100.0,900,Weekend,Saturday,Light_Load
21985,2.59,4.14,0.0,0.0,53.04,100.0,1800,Weekend,Saturday,Light_Load
21986,2.66,4.28,0.0,0.0,52.79,100.0,2700,Weekend,Saturday,Light_Load
21987,2.63,4.36,0.0,0.0,51.65,100.0,3600,Weekend,Saturday,Light_Load
21988,2.66,4.25,0.0,0.0,53.05,100.0,4500,Weekend,Saturday,Light_Load
21989,2.63,4.32,0.0,0.0,52.0,100.0,5400,Weekend,Saturday,Light_Load
21990,2.66,4.57,0.0,0.0,50.3,100.0,6300,Weekend,Saturday,Light_Load
21991,2.7,4.64,0.0,0.0,50.29,100.0,7200,Weekend,Saturday,Light_Load
21992,2.63,4.43,0.0,0.0,51.05,100.0,8100,Weekend,Saturday,Light_Load
21993,2.63,4.57,0.0,0.0,49.88,100.0,9000,Weekend,Saturday,Light_Load
21994,2.7,4.46,0.0,0.0,51.79,100.0,9900,Weekend,Saturday,Light_Load
21995,2.95,4.43,0.0,0.0,55.43,100.0,10800,Weekend,Saturday,Light_Load
21996,2.88,3.56,0.0,0.0,62.89,100.0,11700,Weekend,Saturday,Light_Load
21997,2.52,3.6,0.0,0.0,57.35,100.0,12600,Weekend,Saturday,Light_Load
21998,2.48,3.71,0.0,0.0,55.57,100.0,13500,Weekend,Saturday,Light_Load
21999,2.52,3.56,0.0,0.0,57.78,100.0,14400,Weekend,Saturday,Light_Load
22000,2.59,3.56,0.0,0.0,58.83,100.0,15300,Weekend,Saturday,Light_Load
22001,2.56,3.64,0.0,0.0,57.53,100.0,16200,Weekend,Saturday,Light_Load
22002,2.52,3.6,0.0,0.0,57.35,100.0,17100,Weekend,Saturday,Light_Load
22003,2.52,3.78,0.0,0.0,55.47,100.0,18000,Weekend,Saturday,Light_Load
22004,2.56,3.85,0.0,0.0,55.37,100.0,18900,Weekend,Saturday,Light_Load
22005,2.48,3.85,0.0,0.0,54.15,100.0,19800,Weekend,Saturday,Light_Load
22006,2.56,3.78,0.0,0.0,56.08,100.0,20700,Weekend,Saturday,Light_Load
22007,2.88,4.14,0.0,0.0,57.11,100.0,21600,Weekend,Saturday,Light_Load
22008,2.88,4.18,0.0,0.0,56.74,100.0,22500,Weekend,Saturday,Light_Load
22009,2.52,3.92,0.0,0.0,54.08,100.0,23400,Weekend,Saturday,Light_Load
22010,2.81,3.67,0.0,0.0,60.79,100.0,24300,Weekend,Saturday,Light_Load
22011,3.06,3.56,0.0,0.0,65.18,100.0,25200,Weekend,Saturday,Light_Load
22012,2.66,4.64,0.0,0.0,49.73,100.0,26100,Weekend,Saturday,Light_Load
22013,2.81,4.9,0.0,0.0,49.75,100.0,27000,Weekend,Saturday,Light_Load
22014,7.88,9.54,0.0,0.0,63.68,100.0,27900,Weekend,Saturday,Light_Load
22015,26.93,24.01,0.0,0.01,74.64,100.0,28800,Weekend,Saturday,Light_Load
22016,81.43,65.12,0.0,0.04,78.1,100.0,29700,Weekend,Saturday,Light_Load
22017,110.7,83.41,0.0,0.05,79.87,100.0,30600,Weekend,Saturday,Light_Load
22018,73.91,63.36,0.0,0.03,75.92,100.0,31500,Weekend,Saturday,Light_Load
22019,79.92,32.94,0.0,0.04,92.45,100.0,32400,Weekend,Saturday,Light_Load
22020,85.68,39.31,0.0,0.04,90.89,100.0,33300,Weekend,Saturday,Medium_Load
22021,75.6,38.38,0.0,0.03,89.17,100.0,34200,Weekend,Saturday,Medium_Load
22022,64.26,30.74,0.0,0.03,90.21,100.0,35100,Weekend,Saturday,Medium_Load
22023,80.96,38.7,0.0,0.04,90.22,100.0,36000,Weekend,Saturday,Medium_Load
22024,109.12,53.42,0.0,0.05,89.81,100.0,36900,Weekend,Saturday,Maximum_Load
22025,82.98,40.21,0.0,0.04,89.99,100.0,37800,Weekend,Saturday,Maximum_Load
22026,72.07,35.53,0.0,0.03,89.69,100.0,38700,Weekend,Saturday,Maximum_Load
22027,115.38,53.03,0.0,0.05,90.86,100.0,39600,Weekend,Saturday,Maximum_Load
22028,47.09,28.76,0.0,0.02,85.34,100.0,40500,Weekend,Saturday,Maximum_Load
22029,45.79,27.86,0.0,0.02,85.43,100.0,41400,Weekend,Saturday,Maximum_Load
22030,38.56,23.69,0.0,0.02,85.2,100.0,42300,Weekend,Saturday,Maximum_Load
22031,26.57,15.37,1.15,0.01,86.56,99.91,43200,Weekend,Saturday,Maximum_Load
22032,3.67,0.0,8.64,0.0,100.0,39.1,44100,Weekend,Saturday,Medium_Load
22033,3.56,0.0,13.54,0.0,100.0,25.43,45000,Weekend,Saturday,Medium_Load
22034,4.25,0.0,19.55,0.0,100.0,21.24,45900,Weekend,Saturday,Medium_Load
22035,4.32,0.0,15.98,0.0,100.0,26.1,46800,Weekend,Saturday,Medium_Load
22036,26.89,6.62,5.15,0.01,97.1,98.21,47700,Weekend,Saturday,Maximum_Load
22037,44.28,17.14,0.0,0.02,93.26,100.0,48600,Weekend,Saturday,Maximum_Load
22038,46.55,17.82,0.0,0.02,93.39,100.0,49500,Weekend,Saturday,Maximum_Load
22039,52.16,22.21,0.0,0.02,92.01,100.0,50400,Weekend,Saturday,Maximum_Load
22040,48.71,19.91,0.0,0.02,92.57,100.0,51300,Weekend,Saturday,Maximum_Load
22041,50.87,22.54,0.0,0.02,91.43,100.0,52200,Weekend,Saturday,Maximum_Load
22042,47.77,21.92,0.0,0.02,90.89,100.0,53100,Weekend,Saturday,Maximum_Load
22043,43.2,17.6,0.0,0.02,92.61,100.0,54000,Weekend,Saturday,Maximum_Load
22044,46.08,21.24,0.0,0.02,90.82,100.0,54900,Weekend,Saturday,Maximum_Load
22045,52.02,26.71,0.0,0.02,88.96,100.0,55800,Weekend,Saturday,Maximum_Load
22046,67.1,37.98,0.0,0.03,87.03,100.0,56700,Weekend,Saturday,Maximum_Load
22047,81.5,40.68,0.0,0.04,89.47,100.0,57600,Weekend,Saturday,Maximum_Load
22048,76.36,36.97,0.0,0.04,90.01,100.0,58500,Weekend,Saturday,Maximum_Load
22049,89.71,38.41,0.0,0.04,91.93,100.0,59400,Weekend,Saturday,Maximum_Load
22050,74.38,32.83,0.0,0.03,91.48,100.0,60300,Weekend,Saturday,Maximum_Load
22051,20.74,3.28,8.53,0.01,98.77,92.48,61200,Weekend,Saturday,Maximum_Load
22052,7.74,0.0,18.4,0.0,100.0,38.77,62100,Weekend,Saturday,Medium_Load
22053,3.82,0.0,17.71,0.0,100.0,21.08,63000,Weekend,Saturday,Medium_Load
22054,3.38,0.0,16.63,0.0,100.0,19.92,63900,Weekend,Saturday,Medium_Load
22055,3.35,0.0,16.67,0.0,100.0,19.7,64800,Weekend,Saturday,Medium_Load
22056,3.31,0.0,7.74,0.0,100.0,39.32,65700,Weekend,Saturday,Medium_Load
22057,3.24,0.0,5.29,0.0,100.0,52.23,66600,Weekend,Saturday,Medium_Load
22058,3.38,0.0,11.59,0.0,100.0,28.0,67500,Weekend,Saturday,Medium_Load
22059,3.38,0.0,16.24,0.0,100.0,20.38,68400,Weekend,Saturday,Medium_Load
22060,2.77,0.0,13.79,0.0,100.0,19.69,69300,Weekend,Saturday,Medium_Load
22061,2.74,0.0,13.97,0.0,100.0,19.25,70200,Weekend,Saturday,Medium_Load
22062,2.77,0.0,14.0,0.0,100.0,19.41,71100,Weekend,Saturday,Medium_Load
22063,2.77,0.0,13.97,0.0,100.0,19.45,72000,Weekend,Saturday,Medium_Load
22064,2.84,0.0,13.97,0.0,100.0,19.92,72900,Weekend,Saturday,Medium_Load
22065,2.84,0.0,13.9,0.0,100.0,20.02,73800,Weekend,Saturday,Medium_Load
22066,2.81,0.0,13.93,0.0,100.0,19.77,74700,Weekend,Saturday,Medium_Load
22067,2.77,0.0,13.9,0.0,100.0,19.54,75600,Weekend,Saturday,Medium_Load
22068,2.81,0.0,13.82,0.0,100.0,19.93,76500,Weekend,Saturday,Medium_Load
22069,2.84,0.0,13.79,0.0,100.0,20.17,77400,Weekend,Saturday,Medium_Load
22070,2.92,0.0,13.72,0.0,100.0,20.82,78300,Weekend,Saturday,Medium_Load
22071,3.28,0.0,14.22,0.0,100.0,22.48,79200,Weekend,Saturday,Medium_Load
22072,3.13,0.86,3.53,0.0,96.43,66.34,80100,Weekend,Saturday,Medium_Load
22073,2.59,4.57,0.0,0.0,49.31,100.0,81000,Weekend,Saturday,Medium_Load
22074,2.66,4.54,0.0,0.0,50.55,100.0,81900,Weekend,Saturday,Medium_Load
22075,2.63,4.5,0.0,0.0,50.46,100.0,82800,Weekend,Saturday,Medium_Load
22076,2.99,4.07,0.0,0.0,59.21,100.0,83700,Weekend,Saturday,Light_Load
22077,3.1,3.96,0.0,0.0,61.64,100.0,84600,Weekend,Saturday,Light_Load
22078,2.63,4.14,0.0,0.0,53.62,100.0,85500,Weekend,Saturday,Light_Load
22079,2.56,3.96,0.0,0.0,54.29,100.0,0,Weekend,Saturday,Light_Load
22080,2.63,4.1,0.0,0.0,53.99,100.0,900,Weekend,Sunday,Light_Load
22081,2.59,4.21,0.0,0.0,52.4,100.0,1800,Weekend,Sunday,Light_Load
22082,2.59,4.18,0.0,0.0,52.67,100.0,2700,Weekend,Sunday,Light_Load
22083,2.66,4.18,0.0,0.0,53.69,100.0,3600,Weekend,Sunday,Light_Load
22084,2.59,4.21,0.0,0.0,52.4,100.0,4500,Weekend,Sunday,Light_Load
22085,2.63,4.21,0.0,0.0,52.98,100.0,5400,Weekend,Sunday,Light_Load
22086,2.59,4.36,0.0,0.0,51.07,100.0,6300,Weekend,Sunday,Light_Load
22087,2.63,4.43,0.0,0.0,51.05,100.0,7200,Weekend,Sunday,Light_Load
22088,2.74,4.68,0.0,0.0,50.52,100.0,8100,Weekend,Sunday,Light_Load
22089,2.74,4.86,0.0,0.0,49.11,100.0,9000,Weekend,Sunday,Light_Load
22090,2.66,4.54,0.0,0.0,50.55,100.0,9900,Weekend,Sunday,Light_Load
22091,3.24,5.04,0.0,0.0,54.08,100.0,10800,Weekend,Sunday,Light_Load
22092,2.84,4.82,0.0,0.0,50.76,100.0,11700,Weekend,Sunday,Light_Load
22093,2.74,4.93,0.0,0.0,48.58,100.0,12600,Weekend,Sunday,Light_Load
22094,2.7,4.86,0.0,0.0,48.56,100.0,13500,Weekend,Sunday,Light_Load
22095,2.7,4.9,0.0,0.0,48.26,100.0,14400,Weekend,Sunday,Light_Load
22096,3.02,4.79,0.0,0.0,53.33,100.0,15300,Weekend,Sunday,Light_Load
22097,2.99,4.79,0.0,0.0,52.95,100.0,16200,Weekend,Sunday,Light_Load
22098,2.74,4.82,0.0,0.0,49.42,100.0,17100,Weekend,Sunday,Light_Load
22099,2.7,4.9,0.0,0.0,48.26,100.0,18000,Weekend,Sunday,Light_Load
22100,2.63,4.93,0.0,0.0,47.07,100.0,18900,Weekend,Sunday,Light_Load
22101,2.63,4.9,0.0,0.0,47.29,100.0,19800,Weekend,Sunday,Light_Load
22102,2.7,4.93,0.0,0.0,48.03,100.0,20700,Weekend,Sunday,Light_Load
22103,2.63,4.97,0.0,0.0,46.77,100.0,21600,Weekend,Sunday,Light_Load
22104,2.63,4.86,0.0,0.0,47.59,100.0,22500,Weekend,Sunday,Light_Load
22105,2.63,4.9,0.0,0.0,47.29,100.0,23400,Weekend,Sunday,Light_Load
22106,2.66,4.93,0.0,0.0,47.48,100.0,24300,Weekend,Sunday,Light_Load
22107,2.66,5.0,0.0,0.0,46.97,100.0,25200,Weekend,Sunday,Light_Load
22108,2.66,4.86,0.0,0.0,48.01,100.0,26100,Weekend,Sunday,Light_Load
22109,2.59,4.57,0.0,0.0,49.31,100.0,27000,Weekend,Sunday,Light_Load
22110,2.59,4.54,0.0,0.0,49.55,100.0,27900,Weekend,Sunday,Light_Load
22111,3.06,4.93,0.0,0.0,52.74,100.0,28800,Weekend,Sunday,Light_Load
22112,3.42,5.04,0.0,0.0,56.15,100.0,29700,Weekend,Sunday,Light_Load
22113,2.95,4.36,0.0,0.0,56.04,100.0,30600,Weekend,Sunday,Light_Load
22114,2.63,4.28,0.5,0.0,52.35,98.24,31500,Weekend,Sunday,Light_Load
22115,2.81,0.0,12.2,0.0,100.0,22.45,32400,Weekend,Sunday,Light_Load
